trip_id,route_id,service_id,direction_id
14295,11527,Regular,0
101842,20527,Regular,0
106100,23986,Regular,0
28930,12732,Regular,1
106241,23986,Regular,0
106243,23986,Regular,0
47395,10642,Regular,1
106237,23986,Regular,0
107316,20527,Regular,0
11596,24106,Regular,1
107408,20527,Regular,0
44480,13154,Regular,1
106102,23986,Regular,0
29149,15100,Regular,0
102214,23732,Regular,0
17689,12881,Regular,1
38797,15813,Regular,0
78383,23971,Regular,0
6047,11464,Regular,1
47421,10642,Regular,1
87443,24044,Regular,1
106104,23986,Regular,0
32188,23474,Regular,1
47409,10642,Regular,1
71862,20222,Regular,1
105696,21059,Regular,1
5423,21340,Regular,1
5451,21340,Regular,1
54161,21340,Regular,1
97401,23732,Regular,0
89474,23780,Regular,1
5131,21340,Regular,1
4217,23806,Regular,1
54503,20685,Regular,1
14331,11527,Regular,0
116393,20685,Regular,1
33722,18395,Regular,1
87021,18365,Regular,0
107293,20527,Regular,0
118567,23819,Regular,1
23545,11589,Regular,1
101057,23974,Regular,0
29017,11129,Regular,0
29135,15100,Regular,0
118582,23819,Regular,1
37901,23549,Regular,1
112120,21845,Regular,1
19084,23138,Regular,0
102892,20685,Regular,1
102872,20685,Regular,1
79281,22169,Regular,1
116377,20685,Regular,1
17552,20473,Regular,0
85509,13358,Regular,1
11865,20184,Regular,1
85962,22698,Regular,0
118559,23819,Regular,1
97467,23733,Regular,1
100001,23732,Regular,0
111678,23591,Regular,0
111725,23591,Regular,0
102856,20685,Regular,1
47329,24042,Regular,0
105738,21071,Regular,1
84710,23120,Regular,0
102966,20685,Regular,1
116677,24081,Regular,0
86453,24052,Regular,1
118563,23819,Regular,1
27306,11464,Regular,1
111902,21533,Regular,0
72106,23360,Regular,0
102890,20685,Regular,1
107926,21540,Regular,0
102976,20685,Regular,1
61184,17663,Regular,1
89896,13124,HSC,1
100000,23733,Regular,1
67654,24052,Regular,1
102376,18085,Regular,1
37960,10305,Regular,0
72220,24135,Regular,1
25161,24201,Regular,1
102031,22795,Regular,1
111516,21618,Regular,0
107099,21812,Regular,0
51423,23780,Regular,1
5222,18718,Regular,0
113754,23423,Regular,0
111760,23591,Regular,0
115559,20685,Regular,1
100278,20228,Regular,0
78401,23809,Regular,1
91982,24018,Regular,1
72074,23361,Regular,1
107877,21540,Regular,0
105086,20982,Regular,0
115573,20685,Regular,1
4079,23806,Regular,1
108435,23993,Regular,1
102964,20685,Regular,1
99339,23924,Regular,0
88769,19263,Regular,1
114529,12941,Regular,0
45305,3513,Regular,0
53687,23137,Regular,0
116347,20685,Regular,1
105763,21073,Regular,0
105733,21073,Regular,0
54148,18718,Regular,0
23633,23586,Regular,1
94051,23811,Regular,0
44872,24052,Regular,1
59552,19846,Regular,1
112009,21929,Regular,0
120345,23992,Regular,0
67669,16152,Regular,1
108241,23169,Regular,0
93932,23775,Regular,0
111640,21603,Regular,0
5394,23596,Regular,0
105588,18718,Regular,0
41402,20088,Regular,0
89478,23780,Regular,1
18997,23810,Regular,0
100768,23816,Regular,0
112075,21848,Regular,0
53683,23137,Regular,0
34079,23919,Regular,0
58355,23577,Regular,1
105554,18718,Regular,0
105542,18718,Regular,0
105572,18718,Regular,0
17702,12883,Regular,0
79285,22169,Regular,1
100074,23924,Regular,0
112285,21871,Regular,1
102391,21114,Regular,0
49379,12591,Regular,0
94327,18726,Regular,1
120368,23992,Regular,0
105628,23596,Regular,0
5142,23596,Regular,0
44455,24066,Regular,1
78677,16884,Regular,0
111680,23591,Regular,0
90860,19268,Regular,0
77614,10712,Regular,0
39703,12866,Regular,0
44868,24052,Regular,1
10524,23806,Regular,1
114080,22130,Regular,1
46809,18269,Regular,1
118690,23596,Regular,0
115184,23597,Regular,0
11138,20302,Regular,0
107249,21382,Regular,0
86454,24051,Regular,0
109021,23101,Regular,0
116825,21389,Regular,0
8913,12846,Regular,0
116813,21389,Regular,0
39719,12866,Regular,0
100188,23806,Regular,1
39733,12866,Regular,0
102859,20719,Regular,0
62161,17052,Regular,0
90083,23626,Regular,0
45939,20302,Regular,0
103654,13189,Regular,1
74998,23208,Regular,1
69943,23626,Regular,0
102048,23597,Regular,0
117955,23596,Regular,0
109636,23597,Regular,0
121180,20494,Regular,0
121181,22603,Regular,1
100520,20335,Regular,1
52861,24065,Regular,0
37970,10303,Regular,0
25521,12368,Regular,1
101646,23821,Regular,0
32171,23473,Regular,0
114356,23898,Regular,0
116077,23600,Regular,0
105550,23596,Regular,0
30227,23919,Regular,0
37968,10303,Regular,0
37966,10303,Regular,0
58902,23919,Regular,0
114354,23896,Regular,0
38781,17774,Regular,0
93990,23733,Regular,1
3083,23817,Regular,1
97390,23732,Regular,0
103645,23770,Regular,0
64309,12599,Regular,0
115549,22957,Regular,1
113446,22305,Regular,0
102389,21114,Regular,0
106017,21103,Regular,0
92240,24185,Regular,1
72194,24181,Regular,1
95809,20447,Regular,1
4822,23736,Regular,1
106166,23817,Regular,1
104984,20972,Regular,1
106753,21537,Regular,0
114602,22550,Regular,0
105951,21085,Regular,0
76116,23919,Regular,0
29525,23775,Regular,0
70048,23919,Regular,0
111814,21533,Regular,0
102867,20719,Regular,0
91576,24047,Regular,1
4289,15066,Regular,1
96174,24052,Regular,1
91938,20491,Regular,1
4179,23732,Regular,0
100542,23732,Regular,0
74680,23991,Regular,1
33911,23074,Regular,1
68371,13227,Regular,1
104801,23233,Regular,0
115222,23834,Regular,0
111784,21533,Regular,0
66691,10914,Regular,1
64570,10914,Regular,1
65021,23724,Regular,0
92055,24065,Regular,0
33835,23050,Regular,1
45161,16966,Regular,0
106172,20266,Regular,1
102093,22936,Regular,1
121182,22606,Regular,0
121183,22603,Regular,1
121184,22606,Regular,0
51724,18746,Regular,0
121185,22603,Regular,1
107240,21118,Regular,0
121186,22606,Regular,0
101684,23821,Regular,0
17978,22717,Regular,0
45778,11954,Regular,0
116239,22802,Regular,0
68089,17933,Regular,1
111651,21612,Regular,1
121187,22603,Regular,1
114469,22546,Regular,0
5408,23596,Regular,0
108765,24080,Regular,1
121188,22606,Regular,0
106188,20266,Regular,1
121189,22603,Regular,1
121190,22606,Regular,0
121191,22603,Regular,1
52233,12538,Regular,1
111810,21533,Regular,0
93271,23771,Regular,1
45137,24025,Regular,0
33920,23074,Regular,1
121192,22606,Regular,0
121193,22603,Regular,1
95546,23780,Regular,1
107981,21540,Regular,0
121194,22606,Regular,0
78131,23969,Regular,1
18067,11617,Regular,1
27042,20447,Regular,1
102943,20719,Regular,0
121195,22603,Regular,1
121196,22606,Regular,0
121197,22846,Regular,1
72299,23385,Regular,0
87819,24010,Regular,1
121198,20494,Regular,0
15025,22685,Regular,0
121199,22603,Regular,1
121200,22606,Regular,0
120391,23992,Regular,0
110520,22936,Regular,1
105011,20973,Regular,0
121201,22603,Regular,1
121202,22606,Regular,0
121203,22603,Regular,1
121204,22606,Regular,0
121205,22603,Regular,1
121206,22606,Regular,0
121207,22603,Regular,1
103839,23818,Regular,1
41981,23888,Regular,1
121208,22606,Regular,0
32896,11653,Regular,0
12017,20891,Regular,0
121209,22603,Regular,1
114637,22554,Regular,0
106699,21537,Regular,0
116142,23834,Regular,0
110418,22935,Regular,0
95321,19558,Regular,0
95350,20482,Regular,1
121210,22606,Regular,0
121211,22603,Regular,1
121212,22606,Regular,0
121213,22603,Regular,1
85006,17663,Regular,1
115913,21114,Regular,0
110525,22937,Regular,0
46807,12344,Regular,1
84690,23120,Regular,0
121214,22606,Regular,0
121215,22846,Regular,1
92242,24185,Regular,1
90832,24197,Regular,0
11688,15096,Regular,0
90968,24197,Regular,0
88103,24197,Regular,0
88101,24197,Regular,0
27021,24188,Regular,0
103877,22857,Regular,0
90891,24179,Regular,0
82407,24197,Regular,0
32886,23060,Regular,1
82405,24197,Regular,0
3983,23769,Regular,1
107121,21812,Regular,0
90865,24179,Regular,0
116096,23600,Regular,0
114226,22209,Regular,0
79433,20312,Regular,0
114768,23729,Regular,0
95148,12360,Regular,1
95051,12538,Regular,1
116280,24196,Regular,0
32575,23888,Regular,1
24167,12007,Regular,0
67656,24052,Regular,1
36489,12924,Regular,1
52738,21451,Regular,0
90879,24177,Regular,1
114326,24193,Regular,0
101826,21118,Regular,0
104829,23233,Regular,0
104284,20915,Regular,1
27088,24188,Regular,0
57573,19846,Regular,1
109155,24196,Regular,0
109159,24196,Regular,0
31406,10892,Regular,0
5470,18718,Regular,0
103301,21229,Regular,1
39717,12866,Regular,0
113160,23771,Regular,1
54794,20837,Regular,0
102969,20719,Regular,0
44824,24052,Regular,1
5330,23596,Regular,0
98433,20088,Regular,0
6295,17092,Regular,0
18071,23809,Regular,1
45927,20302,Regular,0
112591,21746,Regular,0
101682,23821,Regular,0
39711,12866,Regular,0
101001,23973,Regular,0
10518,23806,Regular,1
104594,21284,Regular,1
45899,20302,Regular,0
94877,24066,Regular,1
107107,21812,Regular,0
60759,19397,Regular,1
27061,20299,Regular,1
67493,22130,Regular,1
77106,16395,Regular,1
25513,12365,Regular,0
71791,20225,Regular,0
62243,23724,Regular,0
36202,22130,Regular,1
115747,23591,Regular,0
68111,11568,Regular,1
103085,22607,Regular,1
115003,22755,Regular,1
104868,23233,Regular,0
107427,21373,Regular,0
47351,24042,Regular,0
64313,12599,Regular,0
92757,20088,Regular,0
95221,23724,Regular,0
116511,22966,Regular,1
94868,24066,Regular,1
105013,20973,Regular,0
111335,22999,Regular,0
93004,20088,Regular,0
54184,18718,Regular,0
4003,23809,Regular,1
114833,22603,Regular,1
11079,21800,Regular,1
95423,24065,Regular,0
4790,23806,Regular,1
46781,23116,Regular,1
112844,23004,Regular,1
53112,23937,Regular,0
109859,17798,Regular,1
78163,23969,Regular,1
52030,22947,Regular,1
109796,21516,Regular,1
52732,23155,Regular,1
106755,21537,Regular,0
27113,20299,Regular,1
52254,12538,Regular,1
95122,12363,Regular,1
17781,12928,Regular,0
78121,23969,Regular,1
37554,10520,Regular,1
104702,23253,Regular,0
104875,23233,Regular,0
95333,23724,Regular,0
71239,19846,Regular,1
95533,23780,Regular,1
59882,24065,Regular,0
114654,22619,Regular,0
104799,23233,Regular,0
70157,23724,Regular,0
94291,19131,Regular,1
100148,23924,Regular,0
78335,23809,Regular,1
57531,22130,Regular,1
110039,22906,Regular,0
101873,21118,Regular,0
109004,21544,Regular,1
54858,20837,Regular,0
98452,20089,Regular,1
109851,22603,Regular,1
99541,23780,Regular,1
4672,23806,Regular,1
107140,21815,Regular,1
102378,23600,Regular,0
78397,23809,Regular,1
100525,23732,Regular,0
18515,16212,Regular,1
103076,22588,Regular,0
92041,24066,Regular,1
4911,23806,Regular,1
109090,21544,Regular,1
42929,15764,Regular,1
112243,21848,Regular,0
109114,21544,Regular,1
25974,12514,Regular,1
23381,11584,Regular,1
93992,23733,Regular,1
4161,23733,Regular,1
119857,22763,Regular,1
119895,22763,Regular,1
110582,22937,Regular,0
116816,21272,Regular,0
107087,21812,Regular,0
85135,23586,Regular,1
95177,23724,Regular,0
33294,18691,Regular,1
95197,19558,Regular,0
107667,22763,Regular,1
93200,17983,Regular,1
39883,16547,Regular,1
117337,21544,Regular,1
105552,23596,Regular,0
107391,21118,Regular,0
114653,22534,Regular,1
17700,12883,Regular,0
111962,21929,Regular,0
87949,23185,Regular,0
54182,23596,Regular,0
104018,21252,Regular,0
41796,14515,Regular,1
61196,17663,Regular,1
92140,19688,Regular,1
100993,23976,Regular,1
17698,12883,Regular,0
93287,23771,Regular,1
110546,22936,Regular,1
110454,22935,Regular,0
114117,22162,Regular,0
27403,11464,Regular,1
52843,24065,Regular,0
89348,18911,Regular,1
89686,23780,Regular,1
74632,23208,Regular,1
93355,23771,Regular,1
118590,23764,Regular,0
118568,23764,Regular,0
106156,20266,Regular,1
70520,23909,Regular,0
109140,21544,Regular,1
102423,23600,Regular,0
87048,24052,Regular,1
118586,23764,Regular,0
109188,21524,Regular,1
100172,23806,Regular,1
118595,23764,Regular,0
33767,18396,Regular,0
94883,24066,Regular,1
46803,18269,Regular,1
46849,12344,Regular,1
114887,23033,Regular,1
45309,3513,Regular,0
118599,23764,Regular,0
118577,23764,Regular,0
77098,16396,Regular,1
62560,20214,Regular,1
60514,19244,Regular,1
54824,20837,Regular,0
28081,18703,Regular,1
100944,20274,Regular,1
112754,23004,Regular,1
101698,23821,Regular,0
100955,20274,Regular,1
108253,24062,Regular,0
36098,24052,Regular,1
99943,23732,Regular,0
99941,23732,Regular,0
103987,21133,Regular,1
66825,23120,Regular,0
119072,23905,Regular,0
107918,19863,Regular,0
3997,23808,Regular,1
27027,20299,Regular,1
108477,23821,Regular,0
100949,19485,Regular,0
95873,22899,Regular,0
116503,22966,Regular,1
29166,12881,Regular,1
100561,20382,Regular,0
43570,17837,Regular,1
17693,12881,Regular,1
78743,16884,Regular,0
29160,12881,Regular,1
78745,16884,Regular,0
29158,12881,Regular,1
39960,23809,Regular,1
88049,16064,Regular,0
100595,23911,Regular,1
113214,21948,Regular,0
74612,23208,Regular,1
115194,23597,Regular,0
113216,22418,Regular,0
113231,21948,Regular,0
111841,21534,Regular,1
102007,23597,Regular,0
104866,23233,Regular,0
102110,23591,Regular,0
114264,22876,Regular,0
29991,17096,Regular,1
100623,23911,Regular,1
100619,23911,Regular,1
53578,16990,Regular,1
84394,16990,Regular,1
102993,23598,Regular,0
100966,20274,Regular,1
112609,21746,Regular,0
74960,23208,Regular,1
87815,24011,Regular,1
108473,23821,Regular,0
45344,4942,Regular,0
88401,19235,Regular,0
88799,23120,Regular,0
112874,23004,Regular,1
113222,22418,Regular,0
52247,12538,Regular,1
110444,21574,Regular,0
107073,21812,Regular,0
101694,23821,Regular,0
103739,20819,Regular,1
53572,16990,Regular,1
88314,19235,Regular,0
88306,19235,Regular,0
112083,21848,Regular,0
52038,22947,Regular,1
94318,18081,Regular,1
112215,21848,Regular,0
109522,23597,Regular,0
79562,20453,Regular,1
116167,23355,Regular,0
75333,18305,Regular,1
87766,24011,Regular,1
75335,18305,Regular,1
106607,21537,Regular,0
99429,24059,Regular,1
119058,23905,Regular,0
95159,23724,Regular,0
19010,23809,Regular,1
88356,19235,Regular,0
106154,23817,Regular,1
52819,24065,Regular,0
87808,24011,Regular,1
112153,21848,Regular,0
103037,23600,Regular,0
103022,23600,Regular,0
112143,21848,Regular,0
78110,18007,Regular,0
77979,13318,Regular,1
77993,13318,Regular,1
78088,18007,Regular,0
84756,20453,Regular,1
71735,18317,Regular,1
119060,23905,Regular,0
46827,18269,Regular,1
111864,21533,Regular,0
89287,24011,Regular,1
104580,21652,Regular,1
20513,2746,Regular,0
111258,22999,Regular,0
109725,21518,Regular,0
113837,22049,Regular,1
108252,24061,Regular,1
120537,23960,Regular,0
111834,21533,Regular,0
95375,19039,Regular,1
100744,20431,Regular,1
105828,20453,Regular,1
5448,23596,Regular,0
87780,24011,Regular,1
95351,19674,Regular,0
5134,23596,Regular,0
54854,20837,Regular,0
105885,23215,Regular,1
77949,13318,Regular,1
106709,21537,Regular,0
112290,21870,Regular,0
104614,21652,Regular,1
106649,21537,Regular,0
11884,24136,Regular,0
114238,22209,Regular,0
42825,10392,Regular,0
52821,24065,Regular,0
104627,23250,Regular,1
101834,21119,Regular,0
41413,20089,Regular,1
91574,24049,Regular,1
42683,12428,Regular,0
111744,23591,Regular,0
45570,23137,Regular,0
88408,19235,Regular,0
62273,11915,Regular,1
54832,20837,Regular,0
91374,18992,Regular,0
75327,18305,Regular,1
75331,18305,Regular,1
95740,20406,Regular,0
95706,20406,Regular,0
109477,22795,Regular,1
43036,12407,Regular,0
103340,23597,Regular,0
106173,20265,Regular,0
106147,20265,Regular,0
91602,24047,Regular,1
19000,11617,Regular,1
110095,22906,Regular,0
104809,23233,Regular,0
29955,23937,Regular,0
68970,13390,Regular,1
95028,19659,Regular,1
113192,23771,Regular,1
91370,18992,Regular,0
91378,18992,Regular,0
118223,22966,Regular,1
106757,21537,Regular,0
91372,18992,Regular,0
45548,23137,Regular,0
96194,20349,Regular,0
76562,13396,Regular,0
95728,20406,Regular,0
16995,12026,Regular,1
109548,23597,Regular,0
91362,18992,Regular,0
91364,18992,Regular,0
88299,19235,Regular,0
120033,20614,Regular,0
91631,19603,Regular,0
104749,23253,Regular,0
99993,23732,Regular,0
99901,23732,Regular,0
99933,23732,Regular,0
99963,23732,Regular,0
114604,22550,Regular,0
111321,22999,Regular,0
111793,21534,Regular,1
93278,22780,Regular,0
109068,21544,Regular,1
46855,23505,Regular,1
49514,18487,Regular,0
43494,17928,Regular,0
58533,17261,Regular,1
2089,23766,Regular,0
107191,21377,Regular,0
89893,23074,HSC,1
115751,23591,Regular,0
119870,22850,Regular,0
18908,13131,Regular,1
18928,13131,Regular,1
92031,24067,Regular,1
43076,12407,Regular,0
119751,23718,Regular,0
93912,23817,Regular,1
45321,3513,Regular,0
110942,22836,Regular,0
43813,18682,Regular,1
11765,15089,Regular,1
11763,15089,Regular,1
75911,11359,Regular,1
117563,23339,Regular,0
11757,24090,Regular,0
66328,20672,Regular,0
11768,24091,Regular,0
95186,17261,Regular,1
4167,23733,Regular,1
55360,24042,Regular,0
96969,24096,Regular,0
108996,21544,Regular,1
52856,24066,Regular,1
84702,17839,Regular,0
63082,22682,Regular,1
119581,22870,Regular,0
119742,21244,Regular,0
106840,22798,Regular,1
113803,22070,Regular,0
76396,13361,Regular,0
49817,11627,Regular,0
36117,24052,Regular,1
90922,18841,Regular,0
113780,23423,Regular,0
119587,22870,Regular,0
112666,22679,Regular,0
54890,20837,Regular,0
45335,24042,Regular,0
71209,19846,Regular,1
119609,22870,Regular,0
119662,22870,Regular,0
58439,22682,Regular,1
63080,22682,Regular,1
121216,24199,Regular,1
121217,24198,Regular,0
79470,14990,Regular,0
77029,22605,Regular,0
62275,19234,Regular,0
4165,23733,Regular,1
18906,13131,Regular,1
49547,18974,Regular,1
4876,23806,Regular,1
115746,23618,Regular,1
49591,18974,Regular,1
49555,18974,Regular,1
108081,24062,Regular,0
115789,22937,Regular,0
119666,22870,Regular,0
29155,12883,Regular,0
119644,22870,Regular,0
119370,22870,Regular,0
109242,22957,Regular,1
95419,24065,Regular,0
84852,19234,Regular,0
79520,14871,Regular,0
72072,23216,Regular,0
113272,22327,Regular,1
109441,23963,Regular,1
98580,20083,Regular,1
98568,20083,Regular,1
43130,12434,Regular,0
101830,21118,Regular,0
54486,24042,Regular,0
79528,14871,Regular,0
113729,24124,Regular,1
119616,22870,Regular,0
17694,12883,Regular,0
78246,17679,Regular,0
121224,21094,Regular,1
121225,24205,Regular,1
121226,24199,Regular,1
121227,24198,Regular,0
17708,12883,Regular,0
118342,23478,Regular,0
95974,16249,Regular,1
84850,19234,Regular,0
52815,24065,Regular,0
99958,23733,Regular,1
111104,22873,Regular,1
111038,22872,Regular,1
114457,22580,Regular,0
76336,13361,Regular,0
111794,21533,Regular,0
98593,20088,Regular,0
109683,21518,Regular,0
83038,14990,Regular,0
78230,2743,Regular,0
106707,21537,Regular,0
84858,19234,Regular,0
4395,24066,Regular,1
8861,13180,Regular,0
52850,24066,Regular,1
109130,21544,Regular,1
111826,21533,Regular,0
10260,23120,Regular,0
17103,22605,Regular,0
29173,12883,Regular,0
44456,24065,Regular,0
43387,12398,Regular,0
92203,18692,Regular,1
111838,21533,Regular,0
42787,12428,Regular,0
92078,24065,Regular,0
99509,23924,Regular,0
54582,18714,Regular,1
29950,17098,Regular,0
119103,23906,Regular,1
17706,12883,Regular,0
113069,23080,Regular,0
106637,21537,Regular,0
119101,23906,Regular,1
102961,20719,Regular,0
119085,23906,Regular,1
18926,13131,Regular,1
20516,13214,Regular,1
36113,19244,Regular,1
52212,12536,Regular,0
51555,12727,Regular,0
31173,23908,Regular,1
107533,22664,Regular,1
50940,12952,Regular,1
51535,12727,Regular,0
51533,12727,Regular,0
108890,23140,Regular,1
115620,20719,Regular,0
40038,11665,Regular,1
114798,23729,Regular,0
112888,22714,Regular,0
78232,17679,Regular,0
98477,20088,Regular,0
115622,20719,Regular,0
51541,12727,Regular,0
52216,12536,Regular,0
51547,12727,Regular,0
51545,12727,Regular,0
52220,12536,Regular,0
52218,12536,Regular,0
52194,11471,Regular,0
42875,12413,Regular,0
27648,20311,Regular,1
52201,11471,Regular,0
43594,15890,Regular,0
50649,20480,Regular,0
18912,13131,Regular,1
115624,20719,Regular,0
108961,23825,Regular,0
109382,22758,Regular,0
101714,21230,Regular,0
114086,23732,Regular,0
114091,23732,Regular,0
118038,21540,Regular,0
42763,12428,Regular,0
5398,23596,Regular,0
88801,23120,Regular,0
54452,24042,Regular,0
54162,23596,Regular,0
31070,23908,Regular,1
75926,22962,Regular,1
94390,20088,Regular,0
114363,23908,Regular,1
75757,22962,Regular,1
114365,23908,Regular,1
70525,23908,Regular,1
113688,22047,Regular,0
113408,22306,Regular,0
106784,22798,Regular,1
88807,23120,Regular,0
118043,21540,Regular,0
120355,23992,Regular,0
71583,19180,Regular,1
93346,22780,Regular,0
119053,23906,Regular,1
119055,23906,Regular,1
119117,23906,Regular,1
113828,22062,Regular,0
79543,14868,Regular,1
111115,21594,Regular,0
107698,21898,Regular,0
113067,21853,Regular,1
71601,18179,Regular,1
119113,23904,Regular,1
119111,23904,Regular,1
48187,23190,Regular,1
118676,23596,Regular,0
120349,23992,Regular,0
110296,22588,Regular,0
85510,13356,Regular,0
118678,23596,Regular,0
59164,14871,Regular,0
94061,18179,Regular,1
102077,21025,Regular,1
78629,361,Regular,0
115387,23355,Regular,0
66244,20672,Regular,0
66288,20672,Regular,0
115375,22802,Regular,0
70100,12883,Regular,0
70092,12883,Regular,0
115345,22802,Regular,0
59170,14871,Regular,0
17097,22605,Regular,0
79536,14871,Regular,0
99998,23733,Regular,1
95196,19665,Regular,1
103016,23600,Regular,0
71538,22965,Regular,0
75762,15303,Regular,1
40526,11102,Regular,0
78634,13283,Regular,0
78636,13283,Regular,0
78619,361,Regular,0
96334,19951,Regular,1
51778,22802,Regular,0
79592,22802,Regular,0
105960,21085,Regular,0
69030,13395,Regular,0
42861,12426,Regular,1
52219,12537,Regular,1
118646,23596,Regular,0
118650,23596,Regular,0
84384,22802,Regular,0
76334,13361,Regular,0
11256,11102,Regular,0
40476,11102,Regular,0
43532,10522,Regular,0
17908,16256,Regular,0
11246,11102,Regular,0
116316,20719,Regular,0
11350,11102,Regular,0
103011,22929,Regular,0
116318,20719,Regular,0
106635,21537,Regular,0
69833,11102,Regular,0
90738,19471,Regular,1
93358,22780,Regular,0
100738,20265,Regular,0
116320,20719,Regular,0
49946,22655,Regular,0
44071,22806,Regular,1
109046,21544,Regular,1
49541,18974,Regular,1
116322,20719,Regular,0
42739,12428,Regular,0
118003,23596,Regular,0
66246,20672,Regular,0
69847,11102,Regular,0
116197,23355,Regular,0
42819,10392,Regular,0
43803,18682,Regular,1
101920,21272,Regular,0
43212,17340,Regular,0
118005,23596,Regular,0
118009,23596,Regular,0
116235,22802,Regular,0
116237,23355,Regular,0
43841,18682,Regular,1
112504,22623,Regular,0
117949,23596,Regular,0
40524,11102,Regular,0
11286,11102,Regular,0
111373,21606,Regular,0
69821,11102,Regular,0
117975,23596,Regular,0
41451,20087,Regular,1
69827,11102,Regular,0
111770,23591,Regular,0
117457,23342,Regular,0
40064,13925,Regular,1
117971,23596,Regular,0
77043,13236,Regular,0
43771,18682,Regular,1
66274,20672,Regular,0
96215,19951,Regular,1
98577,23862,Regular,0
75751,22806,Regular,1
31171,23908,Regular,1
77045,13236,Regular,0
96320,19951,Regular,1
78972,12804,Regular,0
31105,23908,Regular,1
31142,23908,Regular,1
77049,13236,Regular,0
42416,17772,Regular,0
42996,12406,Regular,0
118253,11359,Regular,1
96330,19951,Regular,1
42573,12428,Regular,0
102592,18683,Regular,1
76321,13361,Regular,0
96648,19951,Regular,1
96364,19951,Regular,1
33732,13045,Regular,1
101997,23597,Regular,0
6727,10090,Regular,1
11294,11102,Regular,0
109528,23597,Regular,0
70144,17261,Regular,1
105953,21085,Regular,0
75747,22806,Regular,1
103358,23597,Regular,0
66310,20672,Regular,0
43584,10999,Regular,0
43430,9986,Regular,0
43578,10999,Regular,0
43006,12407,Regular,0
107105,21812,Regular,0
42444,22826,Regular,0
40050,13925,Regular,1
98476,20083,Regular,1
118287,22802,Regular,0
11292,11102,Regular,0
27654,20311,Regular,1
11376,11102,Regular,0
95121,12364,Regular,0
84376,22802,Regular,0
31167,23908,Regular,1
96943,24096,Regular,0
42795,12428,Regular,0
115196,23834,Regular,0
38713,11158,Regular,0
102568,22806,Regular,1
31135,23908,Regular,1
31169,23908,Regular,1
111333,22999,Regular,0
11252,11102,Regular,0
91351,20311,Regular,1
76678,13341,Regular,0
44104,22806,Regular,1
92229,18964,Regular,0
101857,21118,Regular,0
112111,21848,Regular,0
40520,11102,Regular,0
59209,12434,Regular,0
31920,22802,Regular,0
62724,24033,Regular,0
95192,17261,Regular,1
77063,13236,Regular,0
77067,13236,Regular,0
110561,22937,Regular,0
76017,11359,Regular,1
115909,21114,Regular,0
76340,13361,Regular,0
77069,13236,Regular,0
43815,18683,Regular,1
40456,11102,Regular,0
66270,20672,Regular,0
102817,20672,Regular,0
66230,20672,Regular,0
105031,20973,Regular,0
94362,24096,Regular,0
20528,3206,Regular,0
108926,21511,Regular,1
115542,24196,Regular,0
114110,22149,Regular,0
76004,11359,Regular,1
43858,18683,Regular,1
115924,21264,Regular,1
2983,20311,Regular,1
20518,24172,Regular,0
52173,23887,Regular,0
83717,22995,Regular,1
20509,13219,Regular,0
69988,11102,Regular,0
107875,21540,Regular,0
91137,20672,Regular,0
43825,18683,Regular,1
106687,21537,Regular,0
29013,21802,Regular,0
59167,11428,Regular,1
2096,10084,Regular,0
27670,20311,Regular,1
102709,11359,Regular,1
110430,22935,Regular,0
90668,19471,Regular,1
70071,19258,Regular,1
5816,23807,Regular,0
11300,11102,Regular,0
109501,23885,Regular,1
100153,20205,Regular,1
11278,11102,Regular,0
70529,23908,Regular,1
114369,23908,Regular,1
110549,22937,Regular,0
114371,23908,Regular,1
114373,23908,Regular,1
31090,23908,Regular,1
31097,23908,Regular,1
70521,23908,Regular,1
31109,23908,Regular,1
31094,23908,Regular,1
31107,23908,Regular,1
115407,23355,Regular,0
107516,20321,Regular,0
110117,22906,Regular,0
31946,22802,Regular,0
89705,21786,Regular,0
102663,22970,Regular,0
11271,18751,Regular,1
69816,18751,Regular,1
11315,18751,Regular,1
107922,21540,Regular,0
115398,22800,Regular,1
11387,18751,Regular,1
114538,22542,Regular,0
75997,11355,Regular,0
45726,18641,Regular,0
106723,21537,Regular,0
106351,24033,Regular,0
66189,20671,Regular,1
104134,16450,Regular,0
11724,21786,Regular,0
95164,17261,Regular,1
114611,22550,Regular,0
51715,22800,Regular,1
31947,22800,Regular,1
8882,18734,Regular,0
115871,23821,Regular,0
40457,18751,Regular,1
71387,20311,Regular,1
116204,22800,Regular,1
44068,22809,Regular,0
109024,21544,Regular,1
40030,13925,Regular,1
11677,18916,Regular,1
96335,19952,Regular,0
66157,20671,Regular,1
76016,11355,Regular,0
43833,18640,Regular,0
66265,20671,Regular,1
66183,20671,Regular,1
26072,22639,Regular,0
10531,21700,Regular,1
45729,18640,Regular,0
118254,11355,Regular,0
96212,19952,Regular,0
96214,19952,Regular,0
19106,16966,Regular,0
121218,21094,Regular,1
96351,19952,Regular,0
121219,24205,Regular,1
102571,22809,Regular,0
29006,21809,Regular,1
121220,24199,Regular,1
121221,24198,Regular,0
96224,19937,Regular,0
66275,20671,Regular,1
114212,22200,Regular,1
121222,24199,Regular,1
31931,22800,Regular,1
11279,18751,Regular,1
93350,22780,Regular,0
121223,24198,Regular,0
79589,22800,Regular,1
114121,24209,Regular,1
113979,24204,Regular,0
11267,18751,Regular,1
66241,20671,Regular,1
121100,24175,Regular,1
121101,24176,Regular,0
