route_id,route_short_name,route_long_name,route_type,agency_id
12794,77K,M.G.R.Koyambedu TO Karukku,3,69
24007,570,Kelambakkam TO M.G.R.Koyambedu,3,69
16360,19D,Besant Nagar TO Semmancheri S.C.B,3,69
10737,19D,Mandaveli TO Semmancheri S.C.B,3,69
24008,570 CT2,Perumbakkam To  M.G.R.Koyambedu,3,69
24009,570 CT2,Siruseri I.T Park TO M.G.R.Koyambedu,3,69
24010,570 CT6,M.G.R.Koyambedu TO Siruseri I.T Park,3,69
24011,570 CT1,Perumbakkam To  Siruseri,3,69
24012,570 CT1,Siruseri  To  Perumbakkam,3,69
24013,99A,Tambaram West TO Sholinganallur,3,69
16789,109,Besant Nagar TO Kovalam,3,69
24014,99A,Sholinganallur TO Tambaram West,3,69
24017,99A CT3,Tambaram TO Perumbakkam Depot Scb,3,69
19313,V51CT,Saidapet to Medavakkam Bus Terminus,3,69
24018,99A CT3,Tambaram West TO Perumpakkam S.C.B,3,69
10943,121A,M.G.R.Koyambedu TO Manali,3,69
10879,129C,Besant Nagar TO Perambur B.T,3,69
24020,99A CT1,Perumpakkam S.C.B TO Tambaram West,3,69
20654,88K CT5,Thyagaraya Nagar TO Kundrathur B.S,3,69
11378,45B,Guindy Tvk Estate TO Mugalivakkam Mm Temple,3,69
24021,P570S R1,Siruseri It Park TO  M.G.R.Koyambedu,3,69
24022,P570S R,M.G.R.Koyambedu TO  Siruseri It Park,3,69
11173,36M,Thiruvotriyur B.T TO Vichoor,3,69
11380,45B,Mugalivakkam Mm Temple TO Anna Square,3,69
11142,29E,Thiruverkadu TO Poonamallee B.T,3,69
11382,45B,Mugalivakkam Mm Temple TO Guindy Tvk Estate,3,69
9756,19D,Tambaram West TO Perumpakkam S.C.B,3,69
10731,19D,Adyar B.T TO Semmancheri S.C.B,3,69
24023,99A,Sholinganallur TO Kilambakkam B.T,3,69
19318,19A CT,Semmancheri B.S TO Adyar B.S,3,69
19319,95XCt CT2,Semmancheri TO  Kilambakkam Bus Terminus,3,69
12547,64M,M.G.R.Central TO M.M.B.T,3,69
11359,40L,J.J.Nagar West TO Anna Square,3,69
24024,99A CT2,Kilambakkam Bus Terminus TO Shozhanganallur,3,69
19321,555S,Shozhinganallur TO  Perumbakkam Scb,3,69
11437,47CX,Ayappakkam TO Ambattur I.E,3,69
19329,578P,Sriperumbudur Bus Terminal to Poonamallee Bus Terminus,3,69
19969,51 CT14,Tambaram West TO Cement Road,3,69
24025,99 R,Tambaram West TO Adyar B.T,3,69
12805,77P,Koyambedu Market TO Poochiathipedu,3,69
12713,72M,Poonamallee B.T TO Thiruverkadu,3,69
24026,99 R,Adyar TO Tambaram West,3,69
19337,4 CT1,Vallalar Nagar TO Ennore,3,69
19338,23V CT,Velachery B.T TO Ayanavaram B.T,3,69
19339,76 CT,Velachery TO M.G.R.Koyambedu,3,69
19340,170T,Tambaram West TO Kaviarasu Kannadasan Nagar,3,69
19341,170T,Tambaram West TO M.G.R.Koyambedu,3,69
19342,55N,Tambaram West To Keerappakkam,3,69
19343,24AX,Teachers Colony TO Anna Nagar  B.S,3,69
10784,202X,Avadi B.T TO Kilambakkam B.T,3,69
11807,555G,Kilambakkam B.T TO Guduvanchery,3,69
24027,99 CT1,Adyar to  Perumbakkam,3,69
19345,36V,Thangal Tollgate TO Redhills B.S,3,69
10944,121A,Manali TO Koyambedu Market,3,69
10945,121A,Manali TO M.G.R.Koyambedu,3,69
24028,99 CT2,Perumbakkam TO  Adyar,3,69
19348,19 CT5,Thiruporur TO Adyar,3,69
8672,91V,Thiruvanmiyur TO Kilambakkam B.S,3,69
15924,170C,Alandur (Depot) TO Guindy Tvk Estate,3,69
11809,555G,Sholinganallur TO Guduvanchery,3,69
17355,102K,Secretariat TO Okk.Thoraipakm Sec.Colony,3,69
19352,66 CT5,Kundrathur TO Tambaram West,3,69
19353,66 CT6,Tambaram West Bus Stand TO Kundrathur,3,69
24029,99 CT,Tambaram West Bus Stand to Perumbakkam Bus Terminus,3,69
19356,597CEt CT3,Periya Colony TO Avadi B.T,3,69
24030,99 CT,Perumbakkam Bus Terminus  to  Tambaram West Bus Stand,3,69
24031,MAA1 CT3,Perumbakkam to Airport,3,69
24032,MAA1 CT2,Airport TO  Perumbakkam,3,69
9312,27B,Anna Square TO M.M.D.A.Colony,3,69
15753,170C,T.V.K.Nagar TO Madhavaram,3,69
11483,48A,Ambattur I.E TO Madhavaram B.T,3,69
11486,48A,Madhavaram B.T TO Ambattur I.E,3,69
11487,48A,Madhavaram B.T TO Koyambedu Market,3,69
16267,70V,Airport TO Kilambakkam,3,69
15757,170C,Vyasarpadi TO Guindy Bus Terminus,3,69
24033,MAA1 R,Kilambakkam TO Meeanambakkam International Airport,3,69
12795,77B,Oragadam TO M.G.R.Koyambedu,3,69
10946,121A,Manali TO Moolakadai,3,69
19357,597CEt CT1,Thirunindravoor B.T TO Periya Colony,3,69
11088,28B,Rajashanmugam Nagar TO Egmore North R.S,3,69
24034,MAA1 R,Chennai Airport TO Kilambakkam B.T,3,69
24035,MAA2 CT,Perumbakkam TO  Chennai Airport,3,69
11245,37Ct,M.G.R.Koyambedu TO Vallalar Nagar,3,69
24036,MAA2 CT,Chennai Airport  TO  Perumbakkam Scb,3,69
11175,31P,Ponmar TO Tambaram West,3,69
16990,95,Sholinganallur TO Tambaram East,3,69
11360,40N,Anna Nagar West TO J.J.Nagar East,3,69
11351,45A,N.G.O.Colony TO Madipakkam B.T,3,69
11367,45B,Anna Square TO Cement Road,3,69
12548,64M,M.M.B.T TO M.G.R.Central,3,69
24037,MAA2 R,Airport TO Siruseri It Park,3,69
15861,56D,Tondairpet-1 Depot TO Manali Bus Terminus,3,69
12527,65H,Avadi B.T TO Redhills,3,69
12643,70A,Redhills TO M.G.R.Koyambedu,3,69
12641,70A,M.G.R.Koyambedu TO Ambattur I.E,3,69
10947,121A,Manali TO Tondiarpet,3,69
11086,28B,Ennore TO Vallalar Nagar,3,69
19977,51 CT15,Saidapet TO Kilambakkam Bus Terminus,3,69
16994,95,Thiruvanmiyur TO Tambaram West,3,69
24038,MAA2 R1,Siruseri It Park TO Airport,3,69
19361,597CEt CT4,Poonamallee B.T TO Avadi B.T,3,69
24039,MAA2 CT1,Siruseri It Park  To  Perumbakkam Scb,3,69
24040,MAA2 CT1,Perumbakkam Scb To  Siruseri It Park,3,69
15925,170C,Guindy Tvk Estate TO Alandur (Depot),3,69
10948,121A,Moolakadai TO Manali,3,69
22661,101X CT13,Royapuram TO Vellavedu,3,69
11176,31P,Tambaram West TO Ponmar,3,69
10885,121MEt,M.G.R.Koyambedu TO Manali,3,69
11089,28B,Vallalar Nagar TO Ennore,3,69
17904,12B,Foreshore Estate TO Saligramam Bus Stand,3,69
11178,36M,Vichoor TO Thiruvotriyur B.T,3,69
12530,65G,Meyyur TO Thamaraipakkam Rd.Jn,3,69
11147,29D,Mathur M.M.D.A. TO Vivekananda House,3,69
19363,597CEt CT5,Avadi B.T TO Periya Colony,3,69
11090,31G,Medavakkam Rd.Jn TO Tambaram West,3,69
24041,95X R1,Thiruvanmiyur TO Kilambakkam B.T,3,69
12714,72M,Thiruverkadu TO Poonamallee B.T,3,69
11247,37Ct,Vadapalani TO M.G.R.Koyambedu,3,69
16998,95,Tambaram East TO Sholinganallur,3,69
11341,40H,Avadi B.T TO Pattabiram,3,69
24042,95X R,Kilambakkam B.T TO Thiruvanmiyur,3,69
24043,95X CT3,Perumbakkam Scb  TO   Kilambakkam Bus Terminus,3,69
18239,D70 CT,Guindy Tvk Estate TO Ambattur I.E,3,69
18241,D70 CT1,Velachery B.T TO Guindy Tvk Estate,3,69
19364,597CEt,Thirunindravoor B.T TO Poonamallee B.T,3,69
19979,51 CT4,Velachery B.T TO Saidapet,3,69
7307,48K,Kallikuppam Tea Kadai Bus Stop TO Vallalar Nagar,3,69
10949,121A,Tondiarpet TO Manali,3,69
24044,95X CT2,Kilambakkam Bus Terminus TO Perumbakkam Scb,3,69
11091,31G,Tambaram West TO Medavakkam Rd.Jn,3,69
24045,95X CT3,Perumbakkam Scb TO  Thiruvanmiyur Depot,3,69
15798,66PX,Poonamallee B.S TO Guduvancheri B.S,3,69
24046,95X CT,Thiruvanmiyur Bus Stand  TO  Perumbakkam Scb,3,69
24047,102E,Siruseri To Thiruvanmiyur,3,69
19368,72 CT3,Thiruverkadu Bus Terminus TO Todd Hunter Nagar,3,69
19369,29E CT,Thiruverkadu TO M.G.R.Koyambedu,3,69
11453,48P,Vallalar Nagar TO Ayanavaram B.T,3,69
19371,56C CT1,Thiruvotiyur B.T TO Tondiarpet,3,69
12517,62M,Poonamallee B.T TO M.M.B.T,3,69
24048,102E,Thiruvanmiyur To Siruseri,3,69
12513,62M,M.M.B.T TO Madhavaram,3,69
12514,62M,M.M.B.T TO Poonamallee B.T,3,69
24049,102E CT2,Perumbakkam Bus Terminus TO  Thiruvanmiyur,3,69
19373,19 CT7,Thiyagaraya Nagar TO Adyar,3,69
11150,29D,Moolakadai TO Vivekananda House,3,69
19374,19A CT,Thiyagarayanagar TO Adyar B.S,3,69
11027,114S,Koyambedu Market TO Seemavaram,3,69
11454,48P,Vallalar Nagar TO Puthagaram,3,69
19375,V51 CT2,Thiyagaraya Nagar TO Nehru Nagar,3,69
18252,99X,Adyar B.T TO Kilambakkam B.T,3,69
24050,102E CT1,Thiruvanmiyur  TO  Perumbakkam Bus Terminus,3,69
10951,114E,New Erumaivetti Palayam TO Koyambedu Market,3,69
24051,19 R,Thiyagaraya Nagar TO Thiruporur,3,69
24052,19,Thiruporur TO Thiyagaraya Nagar,3,69
19377,19AX,Thiyagarayanagar Terminus to Perumbakkam Scb,3,69
24053,19 CT,Perumpakkam S.C.B TO Thiruporur,3,69
12536,65CCt,Ambattur I.E TO Pakkam Village,3,69
19380,19BEt CT,Thiyagarayanagar Terminus TO Thiruporur B.S,3,69
19381,3 CT,Thiyagarayanagar Terminus TO Velachery,3,69
19383,19 CT2,Thyagaraya Nagar TO Kannagi Nagar S.C.B,3,69
19384,72 CT6,Todd Hunter Nagar TO M.G.R.Koyambedu Bus Terminus,3,69
24054,19 CT6,Thiruporur TO Perumpakkam S.C.B,3,69
19387,18A Ct,Tondiarpet TO Kilambakkam B.S,3,69
19388,38D CT,Tondiarpet TO Thiruvotiyur B.T,3,69
11275,38C,Otteri TO T.V.K.Nagar,3,69
19385,72 CT7,Todd Hunter Nagar TO Thiruverkadu Bus Terminus,3,69
20671,2A R,Anna Square TO K.Kannadasan Nagar,3,69
19389,56C CT,Tondiarpet TO Thiruvotiyur B.T,3,69
19391,36M CT,Tondiarpet TO Vichoor,3,69
19392,114 CT,Vallalar Nagar TO  Vyasarpadi Depot,3,69
19393,48B CT1,Vallalar Nagar TO  Vyasarpadi Depot,3,69
19394,55K CT4,Airport Metro TO Keerapakkam,3,69
18269,588,Mamallapuram TO Thiruvanmiyur,3,69
24055,19 CT1,Perumpakkam S.C.B TO Thyagaraya Nagar,3,69
18268,S3X,Jothi Nagar Madambakkam TO Chromepet Esi,3,69
18270,104G,Kilambakkam B.T TO M.K.B.Nagar,3,69
10890,114C,M.G.R.Koyambedu TO Redhills,3,69
11094,31M,Tambaram West TO Madurapakkam,3,69
19395,55K CT5,Airport Metro TO Kilambakkam B.S,3,69
10889,121MEt,Moolakadai TO M.G.R.Koyambedu,3,69
11482,48AEt,Madhavaram B.T TO J.J.Nagar West,3,69
19396,S43 CT,Pudur TO Ayanavaram B.S,3,69
24056,19 CT1,Thiyagaraya Nagar TO Perumpakkam S.C.B,3,69
24057,555S CT,Siruseri I.T Park TO Kilambakkam B.T,3,69
19397,3 CT4,Velachery TO Thiyagarayanagar Terminus,3,69
19398,36M CT,Vichoor TO Tondiarpet,3,69
19400,S69 CT,Airport Metro TO Cement Road,3,69
11121,29AEt,Otteri TO Periyar Nagar,3,69
15106,29B,L.F.C TO Saidapet,3,69
20672,2A R1,K.Kannadasan Nagar TO Anna Square,3,69
19401,MAA1 CT,Airport TO Cement Road,3,69
19402,MAA1,Airport TO Tambaram,3,69
19403,S79,Alandur Gandhi Market TO Cement Road,3,69
10668,104M,Kilambakkam B.T TO M.M.B.T,3,69
10996,120A,Arakkambakkam TO Avadi B.T,3,69
12801,77Ct,Venkatachalam Nagar TO M.G.R.Koyambedu,3,69
11030,114S,Seemavaram TO Koyambedu Market,3,69
13171,M27,M.G.R.Koyambedu TO Thyagaraya Nagar,3,69
13172,M27,M.G.R.Koyambedu TO Vadapalani,3,69
11031,114S,Seemavaram TO Moolakadai,3,69
11182,36K,Redhills TO Thiruvotriyur B.T,3,69
19404,S79,Alandur Gandhi Market TO Pallavaram R.S,3,69
10670,104M,M.G.R.Koyambedu TO M.M.B.T,3,69
19410,15G CT,Anna Nagar West TO M.G.R.Koyambedu,3,69
10892,114C,M.G.R.Koyambedu TO Thamaraipakkam Rd.Jn,3,69
11276,38C,T.V.K.Nagar TO Otteri,3,69
24058,555S CT,Kilambakkam B.T TO Siruseri I.T Park,3,69
19409,70M CT,Anna Nagar  B.S TO M.G.R.Koyambedu,3,69
19411,40L CT,Anna Square TO M.G.R.Central,3,69
19412,47A,Ayanavaram Signal TO Icf Junction,3,69
16257,77T,Thirumullaivoyal Colony TO M.G.R.Koyambedu,3,69
24059,555S CT7,Shozhinganallur TO  Perumbakkam Scb,3,69
8221,51A,Saidapet TO Thiyagarayanagar Terminus,3,69
8223,51A,Thiyagarayanagar Terminus TO Saidapet,3,69
11406,46G,Koyambedu Market TO M.K.B.Nagar,3,69
11252,37ECt,M.K.B.Nagar TO Vadapalani,3,69
10672,104M,M.M.B.T TO Kilambakkam B.T,3,69
11154,29CEX,Perambur B.T TO Srinivasa Nagar,3,69
12664,70C,Kilambakkam B.T TO Koyambedu Market,3,69
12668,70C,Tambaram West TO M.G.R.Koyambedu,3,69
16046,46G,M.G.R.Koyambedu TO M.K.B.Nagar,3,69
12670,70C,M.G.R.Koyambedu TO Cement Road,3,69
24060,555S CT6,Perumbakkam TO  Shozhinganallur,3,69
19429,S69 CT,Cement Road TO Airport Metro,3,69
11277,38C,T.V.K.Nagar TO Vivekananda House,3,69
19431,37 CT4,Vyasarpadi TO Vallalar Nagar,3,69
19984,51 CT14,Saidapet TO Tambaram West,3,69
19433,18A CT3,Vyasarpadi TO Vallalar Nagar,3,69
12804,77E,Avadi B.T TO Kanniamman Nagar,3,69
19434,S54TC,Chembarambakkam TO Poonamallee Terminus,3,69
12852,88R,Saidapet TO Amarambedu,3,69
24061,102P R4,Perumbakkam TO Island ground,3,69
19435,S54TC,Chembarambakkam TO Porur,3,69
12552,64KEt,K.Kannadasan Nagar TO Perambur B.T,3,69
19442,V51 CT2,Chromepet TO Thiyagaraya Nagar,3,69
12354,58V,Redhills TO M.G.R.Koyambedu,3,69
24062,102P R2,Island ground TO  Perumbakkam,3,69
22454,S11 CT4,Ngo Colony  TO  Keelkattalai,3,69
11185,36K,Thiruvotriyur B.T TO Redhills,3,69
11530,500W,Chengalpet TO Saidapet West,3,69
11533,500W,Tambaram West TO Saidapet West,3,69
24063,119G CT2,Perumpakkam S.C.B TO Velachery B.T,3,69
10674,104M,M.M.B.T TO M.G.R.Koyambedu,3,69
12546,65A,Thyagaraya Nagar TO Poonamallee B.T,3,69
19448,70N,Cement Road TO Nanganallur,3,69
24064,119G CT4,Velachery B.T TO Perumpakkam S.C.B,3,69
19451,C56CEt CT,Ennore B.S TO Air Nagar,3,69
19452,4 CT6,Ennore TO M.G.R.Central,3,69
12687,70C,Tambaram West TO Nattarasanpattu,3,69
11355,40L,Anna Square TO J.J.Nagar West,3,69
11345,40H,Pattabiram TO Avadi B.T,3,69
11157,29CEt,Besant Nagar TO Perambur B.T,3,69
19455,3 CT7,Guindy B.S TO  Thiruvanmiyur B.S,3,69
11143,29B,L.F.C TO Madhavaram Milk Colony,3,69
19456,119 CT2,Guindy B.S TO Adyar B.S,3,69
19454,66PX,Guduvancheri B.S TO Kilambakkam B.S,3,69
24065,3,Thiyagaraya Nagar TO Thiruvanmiyur,3,69
19459,11M,Iyyappanthangal B.S TO Thiyagarayanagar  B.S,3,69
19460,66P ct2,Iyyappanthangal Bus Depot to  Poonamallee Bus Terminus,3,69
11151,29B,Perambur B.T TO Gemini,3,69
19461,70C CT2,K.K.Nagar B.T TO Kilambakkam B.T,3,69
17836,29B,Perambur B.T TO Madhavaram Milk Colony,3,69
10899,114C,Thamaraipakkam Rd.Jn TO M.G.R.Koyambedu,3,69
17856,29B,Saidapet TO L.F.C,3,69
19462,2B,Kannadasan Nagar TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
19463,C33,Kannadasan Nagar TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
10962,114E,Redhills TO New Erumaivetti Palayam,3,69
10678,104P,Perambur B.T TO Kilambakkam B.T,3,69
11158,29B,Perambur B.T TO Saidapet,3,69
24066,3,Thiruvanmiyur TO Thiyagaraya Nagar,3,69
11085,31B,Kandigai Junction TO Tambaram West,3,69
11129,29AEt,Periyar Nagar TO Otteri,3,69
12694,70C,Tambaram West TO Koyambedu Market,3,69
10902,114CCt,Gnayaru TO Koyambedu Market,3,69
19467,121M CT,Kaviarasu Kannadasan Nagar TO Moolakadai,3,69
11102,29A,Perambur B.T TO Anna Square,3,69
9560,19T,Kovalam TO Adyar B.S,3,69
19469,66PX,Kilambakkam B.S TO Guduvancheri B.S,3,69
12703,70C,Vadapalani TO Koyambedu Market,3,69
12324,583A,Thiruvallur TO Sriperumbudur,3,69
19468,55K CT2,Kilambakkam B.S TO Guduvancheri,3,69
24067,3 CT,Perumbakkam TO  Thiyagarayanagar,3,69
24068,3 CT3,Thiyagarayanagar TO  Perumbakkam,3,69
24069,3 CT1,Perumbakkam TO  Thiruvanmiyur,3,69
10903,121M,Madhavaram B.T TO M.G.R.Koyambedu,3,69
24070,3 CT2,Thiruvanmiyur TO  Perumbakkam,3,69
19471,MAA2 CT3,Kilambakkam Bus Terminus to Meeanambakkam International Airport,3,69
19472,91K CT,Kilambakkam Bus Terminus TO Tambaram West Bus Stand,3,69
9634,104K,Redhills B.S TO Tambaram West,3,69
12704,70C,Tambaram West TO K.K.Nagar B.T,3,69
10681,104T,Otteri TO T.V.K.Nagar,3,69
20685,A1 R,Thiruvanmiyur TO M.G.R.Central,3,69
10904,121M,Moolakadai TO M.G.R.Koyambedu,3,69
11133,29AEX,Perambur B.T TO Peravallur Kumaran Nagar,3,69
11679,51B,Saidapet TO Pudupakkam Law College,3,69
19474,V51,Kilambakkam TO Chromepet,3,69
24072,91,Thiruvanmiyur TO Kilambakkam,3,69
19475,70V CT2,Kilambakkam TO Tambaram West,3,69
10907,114CCt,Gnayaru TO M.G.R.Koyambedu,3,69
18292,51B,Pudupakkam Law College TO Velachery B.T,3,69
10905,121M,Vazhuthigaimedu TO M.G.R.Koyambedu,3,69
17833,120A,Arakkambakkam TO Koyambedu Market,3,69
19476,37E,Basin Bridge R.S TO Kaviarasu Kannadasan  B.S,3,69
11011,114G,Gnayaru TO M.G.R.Koyambedu,3,69
24073,91 R,Kilambakkam TO Thiruvanmiyur,3,69
19480,4 CT7,Ennore TO Secretariat,3,69
9666,S27,Guindy TO Iyyappanthangal,3,69
24074,91 CT3,Perumbakkam Scb TO  Thiruvanmiyur Bus Stand,3,69
18293,120A,Arakkambakkam TO Ambattur I.E,3,69
12722,73C,Ambattur I.E TO Ayappakkam,3,69
17835,119,Adyar Depot TO Semmancheri S.C.B,3,69
12808,77P,Poochiathipedu TO Avadi B.T,3,69
24075,91 CT5,Thiruvanmiyur TO  Perumbakkam Scb,3,69
19482,70CCt,K.K.Nagar B.S TO Ramapuram,3,69
19483,70C CT3,K.K.Nagar B.T TO Koyambedu Market,3,69
19485,70C CT4,Kilambakkam B.T TO K.K.Nagar,3,69
19487,37E,Kaviarasu Kannadasan TO Basin Bridge  R.S,3,69
19489,33L CT,Kodungaiyur Parvathi Nagar TO Moolakadai,3,69
16662,118,Tambaram West TO Keerapakkam,3,69
16640,119,Cement Road TO Semmancheri S.C.B,3,69
19490,70M CT,M.G.R.Koyambedu TO Anna Nagar B.S,3,69
12723,73C,Ayappakkam TO Ambattur I.E,3,69
10694,105A,Karanai TO Tambaram West,3,69
11013,114G,M.G.R.Koyambedu TO Gnayaru,3,69
9455,77E,Avadi Bus Terminus TO M.G.R.Koyambedu,3,69
9456,77E,M.G.R.Koyambedu TO Avadi Bus Terminus,3,69
19491,114P CT,M.G.R.Koyambedu TO M.M.B.T,3,69
24077,91 CT2,Perumbakkam Scb TO  Kilambakkam Bus Terminus,3,69
16660,118,Tambaram West TO Mahendra City,3,69
11014,114G,M.G.R.Koyambedu TO Moolakadai,3,69
10915,114CCt,Koyambedu Market TO Gnayaru,3,69
10891,121M,K.Kannadasan Nagar TO M.K.B.Nagar,3,69
11534,505,Avadi B.T TO Redhills,3,69
11535,505,Avadi B.T TO Thiruvallur,3,69
11537,505,Perathur TO Thiruvallur,3,69
19492,15 CT2,M.G.R.Koyambedu TO Pghs School,3,69
24078,91 CT1,Kilambakkam Bus Terminus to  Perumbakkam Scb,3,69
19494,170C CT,M.K.B.Nagar  To  Guindy B.S,3,69
19495,15G CT1,M.G.R.Koyambedu TO Anna Nagar West,3,69
19496,70A CT,M.G.R.Koyambedu TO Anna Nagar West,3,69
12727,73Ct,Ambattur I.E TO Ayappakkam Tnhb,3,69
19497,121A CT,M.G.R.Koyambedu TO Annanagar East,3,69
10696,19B,Kelambakkam TO Saidapet,3,69
12811,77P,Poochiathipedu TO M.G.R.Koyambedu,3,69
24079,102,Island ground Terminus TO Kelambakkam,3,69
19498,121C,M.G.R.Koyambedu TO Annanagar East,3,69
11015,114G,Moolakadai TO Gnayaru,3,69
9981,40H,Avadi Bus Terminus TO Kilambakkam Bus Terminus,3,69
9982,40H,Kilambakkam Bus Terminus TO Avadi Bus Terminus,3,69
11538,505,Redhills TO Avadi B.T,3,69
19499,121D CT1,M.G.R.Koyambedu TO Annanagar East,3,69
19500,46G CT,M.G.R.Koyambedu TO Annanagar East,3,69
19501,57F CT2,M.K.B.Nagar TO Karanodai,3,69
10697,19B,Saidapet TO Kelambakkam,3,69
11540,505,Redhills TO Thamaraipakkam,3,69
11543,505,Thamaraipakkam TO Thiruvallur,3,69
22456,7M CT2,Island ground TO Doveton,3,69
22457,S11 CT2,Guindy TO  Ngo Colony,3,69
10084,12X,Koyambedu Market TO Foreshore Estate,3,69
10090,12X,Vadapalani TO M.G.R.Koyambedu,3,69
12729,70E,M.G.R.Koyambedu TO Kilambakkam B.T,3,69
24080,102 R,Kelambakkam TO Island ground Terminus,3,69
12812,77E,M.G.R.Koyambedu TO Ambattur I.E,3,69
24081,102 CT10,Island ground Terminus TO Siruseri I.T Park,3,69
17131,62,Redhills TO Moolakadai,3,69
10956,114E,New Erumaivetti Palayam TO Redhills,3,69
10138,142B,Periyar Nagar TO Perambur B.T,3,69
10700,19BEt,Kelambakkam TO Saidapet,3,69
18294,62,Tambaram West Bus Stand TO Redhills Bus Terminus,3,69
10152,147B,Anna Nagar West TO J.J.Nagar West,3,69
10701,105A,Siruseri I.T Park TO Tambaram West,3,69
10894,114C,Redhills TO M.G.R.Koyambedu,3,69
10895,121M,M.G.R.Koyambedu TO K.Kannadasan Nagar,3,69
10160,147C,Ambattur I.E TO Kilambakkam B.T,3,69
24082,102 CT14,Perumbakkam Scb To  Siruseri It Park,3,69
24083,102 CT8,Island ground Terminus TO Perumpakkam S.C.B,3,69
10898,121M,M.G.R.Koyambedu TO Moolakadai,3,69
19509,MAA2 CT3,Meeanambakkam International Airport to Kilambakkam Bus Terminus,3,69
19510,40L CT,Mgr Central B.S TO Anna Square,3,69
11254,37ECt,Vadapalani TO M.K.B.Nagar,3,69
10917,114CCt,M.G.R.Koyambedu TO Moolakadai,3,69
18298,515M,Kilambakkam Bus Terminus TO Mamallapuram,3,69
24084,102 CT13,Perumpakkam S.C.B TO Kelambakkam,3,69
10248,102A,Thiruvanmiyur TO Pudupakkam Rd.Jn,3,69
19513,142 CT,Padiyanallur Depot TO Redhills Bus Terminus,3,69
19514,57X CT,Padianallur TO Redhills,3,69
12554,64KEt,Perambur B.T TO K.Kannadasan Nagar,3,69
8472,102X,Mgr Central Station TO Kilambakkam Bus Terminus,3,69
19515,33L CT,Moolakadai TO Kodungaiyur Parvathi Nagar,3,69
19987,51 CT7,Tambaram West TO Saidapet,3,69
24085,51B R4,Medavakkam Junction TO Pudupakkam Law College,3,69
24087,104P,Kilambakkam B.T TO Perambur B.T,3,69
10368,15C,Anna Nagar West TO M.G.R.Koyambedu,3,69
10457,102X,Thiruporur TO Perumpakkam S.C.B,3,69
19519,S79,Pallavaram R.S TO Alandur Gandhi Market,3,69
19521,555S CT1,Perumbakkam Scb  TO  Shozhinganallur,3,69
24089,29CEX,Srinivasa Nagar TO Besant Nagar,3,69
19526,66P ct,Poonamallee Bus Terminus to  Iyyapanthangal Depot,3,69
19527,S54TC,Poonamallee Terminus TO Chembarambakkam,3,69
19528,578PCt,Poonamallee TO  Elambakkam,3,69
10919,114CCt,Moolakadai TO Gnayaru,3,69
24090,29Et CT1,Vinayagapuram TO Queen Marys College,3,69
10416,166K,Kovur TO Kilambakkam B.T,3,69
18303,65G,Meyyur TO Avadi B.T,3,69
19532,47T,Ayanavaram  TO  Icf,3,69
10443,102X,Kilambakkam B.T TO Thiruporur,3,69
8088,557AE,Moolakadai TO Redhills Bus Terminus,3,69
13925,51AX,Kilambakkam B.T TO Thyagaraya Nagar,3,69
24091,29Et,Vinayagapuram TO Perambur B.T,3,69
12718,72M,Thyagaraya Nagar TO Thiruverkadu,3,69
10467,170K,Perambur B.T TO Peravallur Kumaran Nagar,3,69
11544,505,Thiruvallur TO Avadi B.T,3,69
11545,505,Thiruvallur TO Perathur,3,69
12629,70A,Ambattur I.E TO Koyambedu Market,3,69
12630,70A,Ambattur I.E TO M.G.R.Koyambedu,3,69
12659,70C,Cement Road TO Tambaram West,3,69
16734,46,T.V.K.Nagar TO Otteri,3,69
16736,46,M.G.R.Koyambedu TO Anna Nagar West,3,69
16737,46,Anna Nagar West TO M.G.R.Koyambedu,3,69
10683,104T,T.V.K.Nagar TO Kilambakkam B.T,3,69
19547,C64 CT,Vyasarpadi Depot TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
19549,48B CT,Vyasarpadi Depot TO  Vallalar Nagar,3,69
24092,170K,Peravallur Kumaran Nagar TO Perambur B.T,3,69
11082,31A,Agaramthen TO Tambaram West,3,69
19551,54T CT,Chembarambakkam to M.G.R.Koyambedu Bus Terminus,3,69
11016,114G,Moolakadai TO M.G.R.Koyambedu,3,69
17891,54S,Vadakku Malaiambakkam TO Poonamallee,3,69
19552,38C CT1,Vyasarpadi Depot TO  T.V.K.Nagar,3,69
19553,47T,Icf  TO  Ayanavaram,3,69
12854,88R,Saidapet TO Iyyappanthangal,3,69
12730,73Ct,Ayappakkam Tnhb TO Ambattur I.E,3,69
16739,46,T.V.K.Nagar TO Ayanavaram B.T,3,69
16742,46,M.G.R.Koyambedu TO Ayanavaram B.T,3,69
19559,66PX,Iyappanthangal TO  Poonamallee,3,69
19557,54T CT1,Saidapet TO Thyagaraya Nagar,3,69
19558,66 CT,Iyappanthangal  TO  Poonamallee,3,69
19560,24AX CT6,Vivekananda To  Monahan School,3,69
12731,70F,Kilambakkam B.T TO M.G.R.Koyambedu,3,69
24093,170C,Madhavaram TO T.V.K.Nagar,3,69
11547,505,Thiruvallur TO Thamaraipakkam,3,69
19561,65B CT,Iyyapanthangal  TO  Poonamallee,3,69
19563,597CEt CT2,Iyyapanthangal  TO  Thiruninravur,3,69
12807,77E,Kanniamman Nagar TO Avadi B.T,3,69
